"","x"
"1",0.0264437519921936
"2",0.010583138238618
"3",0.0176592332754818
"4",0.00811432286780173
"5",0.0184965223002203
"6",0.0120033846624946
"7",0.0263085995982814
"8",0.0190165130080176
"9",0.0079906094944477
"10",0.0117102407951776
"11",0.00941182609203089
"12",0.0137692899644219
"13",0.0151762283686795
"14",0.0243433387524458
"15",0.0241193782392755
"16",0.0121760053420632
"17",0.0143316023693151
"18",0.0135007485872868
"19",0.0090452870025429
"20",0.0251845097217493
"21",0.0227124232515904
"22",0.0180983117670146
"23",0.0113301287574714
"24",0.0258134438668092
"25",0.0193848293847609
"26",0.0213395457433289
"27",0.0250518880704891
"28",0.00869906241002483
"29",0.0143553564244961
"30",0.0257947709258886
"31",0.0102422075137101
"32",0.010178981358403
"33",0.0135367919466366
"34",0.0137728090829273
"35",0.0101415459013456
"36",0.0131852720493796
"37",0.0169476393433505
"38",0.0118963119077778
"39",0.0136211483688512
"40",0.0115476311747871
"41",0.0191151588328493
"42",0.028261430400639
"43",0.0214833931998815
"44",0.0223932284099587
"45",0.0128695565820242
"46",0.00995856042502521
"47",0.00840170880275826
"48",0.0162575024907589
"49",0.0233192023040759
"50",0.011751106924804
"51",0.00900849656295626
"52",0.0209422443518398
"53",0.0111406598861875
"54",0.00785353439758565
"55",0.022276831686793
"56",0.0115299127095293
"57",0.00807583356339557
"58",0.0138632551202023
"59",0.0222276234363845
"60",0.0110366928255615
"61",0.0134602814565008
"62",0.0136038728885606
"63",0.0131527631326857
"64",0.0120881192773965
"65",0.0213485724820833
"66",0.00950753500291146
"67",0.0108925916951208
"68",0.0209680453003492
"69",0.0233099033432449
"70",0.0113395208626009
"71",0.0139409716740067
"72",0.00699786255815646
"73",0.0122766152742933
"74",0.0203485060300383
"75",0.0238147734187648
"76",0.0168514193106228
"77",0.0187515814604232
"78",0.010501160258241
"79",0.0087986327728725
"80",0.0275850451165914
"81",0.0162654534456427
"82",0.0184152650479889
"83",0.0254550460775803
"84",0.0105886063783589
"85",0.00806492148261842
"86",0.021865504749305
"87",0.027394026234911
"88",0.0105609280466104
"89",0.00828912699931815
"90",0.0087421781242306
"91",0.0113956140149167
"92",0.01443730834674
"93",0.0227962980961121
"94",0.0117615924286225
"95",0.0226556493784818
"96",0.0105347505185002
"97",0.00840170880275826
"98",0.0223009044170828
"99",0.00818100750878721
"100",0.0240528857172189
"101",0.0190473165261842
"102",0.00788719388750968
"103",0.0192216721122004
"104",0.00996276608064613
"105",0.00966378301919751
"106",0.0124710734327896
"107",0.0119649164638725
"108",0.0127816972791669
"109",0.0210926704206532
"110",0.0139556171211116
"111",0.0236220525525511
"112",0.0142975633611719
"113",0.0217516959202574
"114",0.0233750721752194
"115",0.0161471663041765
"116",0.0205858967904815
"117",0.0129088469380913
"118",0.012597585333479
"119",0.0103466159039806
"120",0.00855044869158358
"121",0.0299769807408494
"122",0.0216330065168994
"123",0.0111302478628858
"124",0.0139556171211116
"125",0.0115260789354442
"126",0.012670171407206
"127",0.0101846944247381
"128",0.025843835298508
"129",0.0152723637472776
"130",0.00693587245277807
"131",0.0235652878749909
"132",0.023496223845448
"133",0.017195430367866
"134",0.0101631796014956
"135",0.0127194598959087
"136",0.0105020173047315
"137",0.0166832612544851
"138",0.0136021595263809
"139",0.00952600651784713
"140",0.0224305567748773
"141",0.0245985132770258
"142",0.0259612497381265
"143",0.0145416167631353
"144",0.0155014724497747
"145",0.0150874494190825
"146",0.014462139346024
"147",0.0110056892783155
"148",0.0232876252709676
"149",0.0223239576485143
"150",0.013238340051326
"151",0.0224333639247545
"152",0.0113395208626009
"153",0.0267888960528808
"154",0.0127358562051735
"155",0.00797883220354417
"156",0.0204163291214727
"157",0.00855415963011392
"158",0.0133396736858535
"159",0.0219813666187262
"160",0.0197586641678338
"161",0.00962415150865817
"162",0.0272567141091349
"163",0.0177491056376368
"164",0.0136553974366324
"165",0.0107173535171502
"166",0.0102513864074221
"167",0.0161087336811741
"168",0.010107416833469
"169",0.0130359555859988
"170",0.0137681498620801
"171",0.0209680453003492
"172",0.0177162576571289
"173",0.0118989707724156
"174",0.0250816095422905
"175",0.00569901224225712
"176",0.0136059056661972
"177",0.0264596310820824
"178",0.0102625299456417
"179",0.0224606235179291
"180",0.0104920730575337
"181",0.0113371778439805
"182",0.011876608577925
"183",0.0114645166999973
"184",0.0254721148521695
"185",0.00978173746150346
"186",0.0110102645013064
