"","x"
"860",0.02123752310972
"861",0.0467899445464297
"862",0.0396346343694319
"863",0.0532208412087805
"864",0.0164546352801912
"865",0.0617631366467579
"866",0.0393724275452996
"867",0.0107508613998859
"868",0.019919470306936
"869",0.0276732314934127
"870",0.00813044800579392
"871",0.0899419322928127
"872",0.0258931945871577
"873",0.0262412204281535
"874",0.0412952369077732
"875",0.00820342605952772
"876",0.0367588762576446
"877",0.0810734374563966
"878",0.079997735568362
"879",-0.0305692340202796
"880",0.0325619805838755
"881",0.0566987875179204
"882",0.0604199571959621
"883",0.0397954431010291
"884",-0.023903892358729
"885",0.0612619507867167
"886",0.0216889981112574
"887",-0.0135071995785792
"888",0.0200492688582978
"889",0.0742648345713317
"890",0.0309410672676076
"891",0.0547748359857766
"892",0.0248075323714534
"893",0.0612634067427892
"894",0.0200978221956605
"895",0.0479920354654302
"896",0.0361040516056162
"897",0.027272996249399
"898",0.0330315846266105
"899",-0.00997048653489067
"900",0.0226361736753553
"901",0.0887696758372118
"902",0.0481659547025552
"903",0.0550958825229686
"904",0.00407067595161537
"905",0.0177087770073792
"906",0.0262612935929367
"907",0.0535474452852602
"908",0.0778610029699075
"909",0.0781799452268944
"910",0.0872039583998427
"911",0.0136558683778083
"912",0.0741069090750391
"913",0.0802036250803222
"914",0.0426170519145754
"915",0.0482223520179741
"916",0.0241617588711406
"917",0.0752050845345873
"918",0.0472041939362621
"919",0.0495475644015399
"920",0.0559856413579952
"921",0.0784058560556223
"922",0.0418154292965416
"923",0.0643338585173242
"924",0.049761992531811
"925",0.0552868690262224
"926",0.0131989050954737
"927",0.055616389044682
"928",0.0321098276384358
"929",0.00473757041724973
"930",-0.0028562748418576
"931",0.0277056020577459
"932",0.0323602507639312
"933",0.0339026999960662
"934",0.0818490345745042
"935",0.0631670300583586
"936",0.024488735267064
"937",0.0446517227311431
"938",0.0587897518662348
"939",0.0704106574752801
"940",0.0306913221996226
"941",0.0655929304690492
"942",0.0627169164941766
"943",0.0684738048607554
"944",0.025832118896343
"945",0.0632879960586089
"946",0.073692109091708
"947",0.0586431835345951
"948",0.0139562632118138
"949",0.0817744182119161
"950",0.0379461203650283
"951",0.0113001788717563
"952",0.0284712232153167
"953",0.0275999694402057
"954",0.0374659451298921
"955",0.0307278958719479
"956",0.0114377881553341
"957",0.0112413413722725
"958",0.0772480611595455
"959",0.0792908578664227
"960",0.0103846130737163
"961",0.0281699494038082
"962",0.0346930315455268
"963",0.0331699298186833
"964",0.0651285523014436
"965",0.0571462587985529
"966",0.0170685510127948
"967",0.0722766263041259
"968",0.0374335912643529
